country,project-name,unit-name,capacity-(mw),status,reactor-type,model,owner,operator,lat,lng,location-accuracy,state/province,region,url,areas-subnat-sat-display
Russia,Beloyarsk nuclear power plant,2,160.0,retired,light water graphite reactor,AMB-200,Ministry Of Medium Machine Building Of The USSR (Minsredmash) [100%],Rosenergoatom,56.8417,61.3225,exact,Sverdlovsk Oblast,Europe,https://www.gem.wiki/Beloyarsk_nuclear_power_plant,"Sverdlovsk Oblast, Russia"
Russia,Beloyarsk nuclear power plant,3,600.0,operating,fast breeder reactor,BN-600,Rosatom [100%],Rosenergoatom,56.8417,61.3225,exact,Sverdlovsk Oblast,Europe,https://www.gem.wiki/Beloyarsk_nuclear_power_plant,"Sverdlovsk Oblast, Russia"
Russia,Beloyarsk nuclear power plant,4,885.0,operating,fast breeder reactor,BN-800,Rosatom [100%],Rosenergoatom,56.8417,61.3225,exact,Sverdlovsk Oblast,Europe,https://www.gem.wiki/Beloyarsk_nuclear_power_plant,"Sverdlovsk Oblast, Russia"
Russia,Beloyarsk nuclear power plant,5,1200.0,pre-construction,fast breeder reactor,BN-1200M,Rosatom [100%],Rosenergoatom,56.8417,61.3225,exact,Sverdlovsk Oblast,Europe,https://www.gem.wiki/Beloyarsk_nuclear_power_plant,"Sverdlovsk Oblast, Russia"
Russia,Beloyarsk nuclear power plant,6,1600.0,cancelled,fast breeder reactor,BN-1200,,,56.8417,61.3225,exact,Sverdlovsk Oblast,Europe,https://www.gem.wiki/Beloyarsk_nuclear_power_plant,"Sverdlovsk Oblast, Russia"
United Kingdom,Berkeley nuclear power plant,1,166.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,51.6927,-2.4938,exact,England,Europe,https://www.gem.wiki/Berkeley_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Berkeley nuclear power plant,2,166.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,51.6927,-2.4938,exact,England,Europe,https://www.gem.wiki/Berkeley_nuclear_power_plant,"England, United Kingdom"
Switzerland,Beznau nuclear power plant,1,380.0,operating,pressurized water reactor,WH 2LP,Kernkraftwerk Beznau Ch-5312 Döttingen [100%],Kernkraftwerk Beznau Ch-5312 Döttingen,47.552,8.2281,exact,Aargau,Europe,https://www.gem.wiki/Beznau_nuclear_power_plant,"Aargau, Switzerland"
Switzerland,Beznau nuclear power plant,2,380.0,operating,pressurized water reactor,WH 2LP,Kernkraftwerk Beznau Ch-5312 Döttingen [100%],Kernkraftwerk Beznau Ch-5312 Döttingen,47.552,8.2281,exact,Aargau,Europe,https://www.gem.wiki/Beznau_nuclear_power_plant,"Aargau, Switzerland"
Switzerland,Beznau nuclear power plant,3,1600.0,cancelled,unknown,unknown,,,47.552,8.2281,exact,Aargau,Europe,https://www.gem.wiki/Beznau_nuclear_power_plant,"Aargau, Switzerland"
India,Bhimpur nuclear power plant,1,700.0,cancelled,pressurized heavy water reactor,PHWR-700,,,21.905406,77.541972,approximate,Madhya Pradesh,Asia,https://www.gem.wiki/Bhimpur_nuclear_power_plant,"Madhya Pradesh, India"
India,Bhimpur nuclear power plant,2,700.0,cancelled,pressurized heavy water reactor,PHWR-700,,,21.905406,77.541972,approximate,Madhya Pradesh,Asia,https://www.gem.wiki/Bhimpur_nuclear_power_plant,"Madhya Pradesh, India"
India,Bhimpur nuclear power plant,3,700.0,cancelled,pressurized heavy water reactor,PHWR-700,,,21.905406,77.541972,approximate,Madhya Pradesh,Asia,https://www.gem.wiki/Bhimpur_nuclear_power_plant,"Madhya Pradesh, India"
India,Bhimpur nuclear power plant,4,700.0,cancelled,pressurized heavy water reactor,PHWR-700,,,21.905406,77.541972,approximate,Madhya Pradesh,Asia,https://www.gem.wiki/Bhimpur_nuclear_power_plant,"Madhya Pradesh, India"
Germany,Biblis nuclear power plant,A,1225.0,retired,pressurized water reactor,unknown,RWE Power AG [100%],RWE Power,49.7093,8.4148,exact,Hesse,Europe,https://www.gem.wiki/Biblis_nuclear_power_plant,"Hesse, Germany"
Germany,Biblis nuclear power plant,B,1300.0,retired,pressurized water reactor,unknown,RWE Power AG [100%],RWE Power,49.7093,8.4148,exact,Hesse,Europe,https://www.gem.wiki/Biblis_nuclear_power_plant,"Hesse, Germany"
United States,Big Rock Point nuclear power plant,--,71.0,retired,boiling water reactor,unknown,Consumers Power CO [100%],Consumers Power CO,45.3576,-85.2002,exact,Michigan,Americas,https://www.gem.wiki/Big_Rock_Point_nuclear_power_plant,"Michigan, United States"
Russia,Bilibino nuclear power plant,1,12.0,retired,light water graphite reactor,EGP-6,Rosatom [100%],Rosenergoatom,68.0503,166.5389,exact,Chukotka Autonomous Okrug,Europe,https://www.gem.wiki/Bilibino_nuclear_power_plant,"Chukotka Autonomous Okrug, Russia"
Russia,Bilibino nuclear power plant,2,12.0,operating,light water graphite reactor,EGP-6,Rosatom [100%],Rosenergoatom,68.0503,166.5389,exact,Chukotka Autonomous Okrug,Europe,https://www.gem.wiki/Bilibino_nuclear_power_plant,"Chukotka Autonomous Okrug, Russia"
Russia,Bilibino nuclear power plant,3,12.0,operating,light water graphite reactor,EGP-6,Rosatom [100%],Rosenergoatom,68.0503,166.5389,exact,Chukotka Autonomous Okrug,Europe,https://www.gem.wiki/Bilibino_nuclear_power_plant,"Chukotka Autonomous Okrug, Russia"
Russia,Bilibino nuclear power plant,4,12.0,operating,light water graphite reactor,EGP-6,Rosatom [100%],Rosenergoatom,68.0503,166.5389,exact,Chukotka Autonomous Okrug,Europe,https://www.gem.wiki/Bilibino_nuclear_power_plant,"Chukotka Autonomous Okrug, Russia"
United States,Black Fox nuclear power plant,1,1150.0,cancelled,boiling water reactor,unknown,Public Service Company of Oklahoma [100%],Public Service Company of Oklahoma,36.1161,-95.5499,exact,Oklahoma,Americas,https://www.gem.wiki/Black_Fox_nuclear_power_plant,"Oklahoma, United States"
United States,Black Fox nuclear power plant,2,1150.0,cancelled,boiling water reactor,unknown,Public Service Company of Oklahoma [100%],Public Service Company of Oklahoma,36.1161,-95.5499,exact,Oklahoma,Americas,https://www.gem.wiki/Black_Fox_nuclear_power_plant,"Oklahoma, United States"
France,Blayais nuclear power plant,1,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,45.256,-0.6932,exact,Nouvelle-Aquitaine,Europe,https://www.gem.wiki/Blayais_nuclear_power_plant,"Nouvelle-Aquitaine, France"
France,Blayais nuclear power plant,2,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,45.256,-0.6932,exact,Nouvelle-Aquitaine,Europe,https://www.gem.wiki/Blayais_nuclear_power_plant,"Nouvelle-Aquitaine, France"
France,Blayais nuclear power plant,3,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,45.256,-0.6932,exact,Nouvelle-Aquitaine,Europe,https://www.gem.wiki/Blayais_nuclear_power_plant,"Nouvelle-Aquitaine, France"
France,Blayais nuclear power plant,4,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,45.256,-0.6932,exact,Nouvelle-Aquitaine,Europe,https://www.gem.wiki/Blayais_nuclear_power_plant,"Nouvelle-Aquitaine, France"
United States,Blue Castle nuclear power plant,1,1250.0,cancelled,pressurized water reactor,AP-1000,Blue Castle Holdings [100%],,39.0141,-110.24101,exact,Utah,Americas,https://www.gem.wiki/Blue_Castle_nuclear_power_plant,"Utah, United States"
United States,Blue Castle nuclear power plant,2,1250.0,cancelled,pressurized water reactor,AP-1000,Blue Castle Holdings [100%],,39.0141,-110.24101,exact,Utah,Americas,https://www.gem.wiki/Blue_Castle_nuclear_power_plant,"Utah, United States"
United States,Blue Hills nuclear power plant,1,918.0,cancelled,pressurized water reactor,unknown,Gulf States Utilities CO [100%],,31.1442,-93.6922,exact,Texas,Americas,https://www.gem.wiki/Blue_Hills_nuclear_power_plant,"Texas, United States"
United States,Blue Hills nuclear power plant,2,918.0,cancelled,pressurized water reactor,unknown,Gulf States Utilities CO [100%],,31.1442,-93.6922,exact,Texas,Americas,https://www.gem.wiki/Blue_Hills_nuclear_power_plant,"Texas, United States"
Slovakia,Bohunice nuclear power plant,1,440.0,retired,pressurized water reactor,VVER V-230,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC) [100%],Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Slovakia,Bohunice nuclear power plant,2,440.0,retired,pressurized water reactor,VVER V-230,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC) [100%],Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Slovakia,Bohunice nuclear power plant,3,500.0,operating,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Slovakia,Bohunice nuclear power plant,4,500.0,operating,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Slovakia,Bohunice nuclear power plant,5,1200.0,pre-construction,unknown,unknown,,,48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Slovakia,Bohunice nuclear power plant,A1,143.0,retired,heavy water gas-cooled reactor,KS 150,Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC) [100%],Jadrova A Vyradovacia Spolocnost (Nuclear And Decommissioning Company PLC),48.4968,17.6907,exact,Region of Trnava,Europe,https://www.gem.wiki/Bohunice_nuclear_power_plant,"Region of Trnava, Slovakia"
Puerto Rico,Boiling Nuclear Superheater (BONUS) nuclear power plant,--,18.0,retired,boiling water reactor,Superheater,US DOE and Puerto Rico Electric Power Authority [100%],US Department of Energy; Puerto Rico Water Resources,18.3652,-67.2687,exact,Puerto Rico,Americas,https://www.gem.wiki/Boiling_Nuclear_Superheater_(BONUS)_nuclear_power_plant,"Puerto Rico, Puerto Rico"
Netherlands,Borssele nuclear power plant,1,515.0,operating,pressurized water reactor,KWU 2LP,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland [100%],N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,51.4312,3.7174,exact,Zeeland,Europe,https://www.gem.wiki/Borssele_nuclear_power_plant,"Zeeland, Netherlands"
Netherlands,Borssele nuclear power plant,2,1650.0,pre-construction,pressurized water reactor,unknown,,,51.4312,3.7174,exact,Zeeland,Europe,https://www.gem.wiki/Borssele_nuclear_power_plant,"Zeeland, Netherlands"
Netherlands,Borssele nuclear power plant,3,1650.0,pre-construction,pressurized water reactor,unknown,,,51.4312,3.7174,exact,Zeeland,Europe,https://www.gem.wiki/Borssele_nuclear_power_plant,"Zeeland, Netherlands"
Belgium,BR3 nuclear power plant,3,12.0,retired,pressurized water reactor,Prototype,Centre D'Etude De L'Energie Nucleaire; Studiecentrum Voor Kernenergie [100%],Centre D'Etude De L'Energie Nucleaire; Studiecentrum Voor Kernenergie,51.2169,5.0998,exact,Antwerp,Europe,https://www.gem.wiki/BR3_nuclear_power_plant,"Antwerp, Belgium"
United Kingdom,Bradwell B nuclear power plant,1,1150.0,pre-construction,pressurized water reactor,Hualong One,China National Nuclear CORP [100%],,51.7428,0.9047,exact,England,Europe,https://www.gem.wiki/Bradwell_B_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Bradwell B nuclear power plant,2,1150.0,pre-construction,pressurized water reactor,Hualong One,,,51.7428,0.9047,exact,England,Europe,https://www.gem.wiki/Bradwell_B_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Bradwell nuclear power plant,1,146.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,51.7417,0.8994,exact,England,Europe,https://www.gem.wiki/Bradwell_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Bradwell nuclear power plant,2,146.0,retired,gas-cooled reactor,MAGNOX,Nuclear Decommissioning Authority [100%],Magnox LTD,51.7417,0.8994,exact,England,Europe,https://www.gem.wiki/Bradwell_nuclear_power_plant,"England, United Kingdom"
United States,Braidwood nuclear power plant,1,1270.0,operating,pressurized water reactor,WH 4LP (DRYAMB),Exelon [100%],Exelon Generation CO LLC,41.2435,-88.2286,exact,Illinois,Americas,https://www.gem.wiki/Braidwood_nuclear_power_plant,"Illinois, United States"
United States,Braidwood nuclear power plant,2,1230.0,operating,pressurized water reactor,WH 4LP (DRYAMB),Exelon [100%],Exelon Generation CO LLC,41.2435,-88.2286,exact,Illinois,Americas,https://www.gem.wiki/Braidwood_nuclear_power_plant,"Illinois, United States"
France,Brennilis nuclear power plant,--,75.0,retired,heavy water gas-cooled reactor,MONTS-D'ARREE,Electricité de France SA [100%],Electricité de France,48.3551,-3.8719,exact,Brittany,Europe,https://www.gem.wiki/Brennilis_nuclear_power_plant,"Brittany, France"
Germany,Brokdorf nuclear power plant,--,1480.0,retired,pressurized water reactor,unknown,PreussenElektra GMBH [100%],PreussenElektra GMBH,53.8506,9.34501,exact,Schleswig-Holstein,Europe,https://www.gem.wiki/Brokdorf_nuclear_power_plant,"Schleswig-Holstein, Germany"
United States,Browns Ferry nuclear power plant,1,1256.0,operating,boiling water reactor,BWR-4 (Mark 1),Tennessee Valley Authority [100%],Tennessee Valley Authority,34.7042,-87.1189,exact,Alabama,Americas,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,"Alabama, United States"
United States,Browns Ferry nuclear power plant,2,1259.0,operating,boiling water reactor,BWR-4 (Mark 1),Tennessee Valley Authority [100%],Tennessee Valley Authority,34.7042,-87.1189,exact,Alabama,Americas,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,"Alabama, United States"
United States,Browns Ferry nuclear power plant,3,1260.0,operating,boiling water reactor,BWR-4 (Mark 1),Tennessee Valley Authority [100%],Tennessee Valley Authority,34.7042,-87.1189,exact,Alabama,Americas,https://www.gem.wiki/Browns_Ferry_nuclear_power_plant,"Alabama, United States"
Canada,Bruce nuclear power plant,A1,868.0,operating,pressurized heavy water reactor,CANDU 791,Ontario Power Generation [100%],Bruce Power,44.3391,-81.5747,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,A2,836.0,operating,pressurized heavy water reactor,CANDU 791,Ontario Power Generation [100%],Bruce Power,44.3391,-81.5747,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,A3,865.0,operating,pressurized heavy water reactor,CANDU 750A,Ontario Power Generation [100%],Bruce Power,44.3391,-81.5747,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,A4,868.0,operating,pressurized heavy water reactor,CANDU 750A,Ontario Power Generation [100%],Bruce Power,44.3391,-81.5747,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,B5,872.0,operating,pressurized heavy water reactor,CANDU 750B,Ontario Power Generation [100%],Bruce Power,44.319,-81.6027,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,B6,891.0,operating,pressurized heavy water reactor,CANDU 750B,Ontario Power Generation [100%],Bruce Power,44.319,-81.6027,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,B7,872.0,operating,pressurized heavy water reactor,CANDU 750B,Ontario Power Generation [100%],Bruce Power,44.319,-81.6027,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,B8,872.0,operating,pressurized heavy water reactor,CANDU 750B,Ontario Power Generation [100%],Bruce Power,44.319,-81.6027,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,C1,1000.0,cancelled,unknown,unknown,,Bruce Power,44.3092,-81.5895,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,C2,1000.0,cancelled,unknown,unknown,,Bruce Power,44.3092,-81.5895,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,C3,1000.0,cancelled,unknown,unknown,,Bruce Power,44.3092,-81.5895,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Canada,Bruce nuclear power plant,C4,1000.0,cancelled,unknown,unknown,,Bruce Power,44.3092,-81.5895,exact,Ontario,Americas,https://www.gem.wiki/Bruce_nuclear_power_plant,"Ontario, Canada"
Germany,Brunsbuettel nuclear power plant,--,806.0,retired,boiling water reactor,BWR-69,Vattenfall Europe Nuclear Energy GMBH [100%],Kernkraftwerk Brunsbüttel GMBH & CO OHG,53.8912,9.2008,exact,Schleswig-Holstein,Europe,https://www.gem.wiki/Brunsbuettel_nuclear_power_plant,"Schleswig-Holstein, Germany"
United States,Brunswick nuclear power plant,1,990.0,operating,boiling water reactor,BWR-4 (Mark 1),Progress Energy Carolinas INC [100%],Progress Energy,33.9597,-78.0114,exact,North Carolina,Americas,https://www.gem.wiki/Brunswick_nuclear_power_plant,"North Carolina, United States"
United States,Brunswick nuclear power plant,2,960.0,operating,boiling water reactor,BWR-4 (Mark 1),Progress Energy Carolinas INC [100%],Progress Energy,33.9597,-78.0114,exact,North Carolina,Americas,https://www.gem.wiki/Brunswick_nuclear_power_plant,"North Carolina, United States"
France,Bugey nuclear power plant,1,555.0,retired,gas-cooled reactor,Uranium Naturel Graphite Gaz,Electricité de France SA [100%],Electricité de France,45.7973,5.2706,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Bugey_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
France,Bugey nuclear power plant,2,945.0,operating,pressurized water reactor,CP0,Electricité de France SA [100%],Electricité de France,45.7973,5.2706,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Bugey_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
France,Bugey nuclear power plant,3,945.0,operating,pressurized water reactor,CP0,Electricité de France SA [100%],Electricité de France,45.7973,5.2706,exact,Auvergne-Rhône-Alpes,Europe,https://www.gem.wiki/Bugey_nuclear_power_plant,"Auvergne-Rhône-Alpes, France"
