,Unnamed: 0,GEM Mine ID,name,url,status,capacity_prod,capacity_output,owners,est_emissions,lng,lat,tracker,goget_id,status_year,subnational,Climate TRACE Field Estimate Year,Climate TRACE Field Emissions Factor,areas,Fuel description,Reserves Classification (Converted),Quantity (Converted),Units (Converted),Upstream methane intensity (kg/boe),Reserves Data Year,Quantity (boe),reserves_emissions,GEM Methane Plume ID,Satellite Data Provider,Instrument,date,Provider ID,Satellite Data Provider Ref,plume_emissions,Emissions Uncertainity (kg/hr),Type of Infrastructure,Infrastructure Notes,infra_name,GEM Infrastructure Wiki,Government Well ID (Nearby),California VISTA and other Government ID Assets (Nearby),lat,infra_filter,status_legend,scaling_col
2883,8825,,"California Methane Observation 2022-04-06, 3",https://www.gem.wiki/California_Methane_Observation_2022-04-06%2C_3,,,,,,-122.114041,38.014765,Plumes,,,California,,,United States,,,,,,,,,CH4T690,CarbonMapper,AVIRIS-NG,4/6/22 18:49,ang20220406t184922-A,https://data.carbonmapper.org/,474.0026656,158.8419301,powerplant; refinery,Above the chimney,,,,PWP000242; REF000019,38.014765,Y,unknown-plus,474.0026656
2884,8826,,"California Methane Observation 2022-04-06, 4",https://www.gem.wiki/California_Methane_Observation_2022-04-06%2C_4,,,,,,-122.412006,37.498952,Plumes,,,California,,,United States,,,,,,,,,CH4T691,CarbonMapper,AVIRIS-NG,4/6/22 19:21,ang20220406t192150-A,https://data.carbonmapper.org/,2383.924553,1030.182737,landfill,,,,,LNF000182,37.498952,Y,unknown-plus,2383.924553
2885,8827,,"California Methane Observation 2022-04-06, 5",https://www.gem.wiki/California_Methane_Observation_2022-04-06%2C_5,,,,,,-121.942402,37.45678,Plumes,,,California,,,United States,,,,,,,,,CH4T692,CarbonMapper,AVIRIS-NG,4/6/22 19:32,ang20220406t193219-A,https://data.carbonmapper.org/,1374.149685,693.9158871,landfill,,,,,LNF000438,37.45678,Y,unknown-plus,1374.149685
2886,8828,,"California Methane Observation 2022-04-24, 1",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_1,,,,,,-118.277981,33.805398,Plumes,,,California,,,United States,,,,,,,,,CH4T693,CarbonMapper,AVIRIS-NG,4/24/22 18:41,ang20220424t184113-A,https://data.carbonmapper.org/,58.63025416,37.97833614,waste treatment plant,,,,,WWT000059,33.805398,Y,unknown-plus,58.63025416
2887,8829,,"California Methane Observation 2022-04-24, 2",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_2,,,,,,-118.23434,33.788596,Plumes,,,California,,,United States,,,,,,,,,CH4T694,CarbonMapper,AVIRIS-NG,4/24/22 18:50,ang20220424t185000-A,https://data.carbonmapper.org/,397.4320279,175.7200158,power plant; refinery,storage tank and adjacent pipes seem to be the source. Listed as a powerplant (PWP000141) and a refinery (REF000020) in additional layers,,,,PWP000141; REF000020,33.788596,Y,unknown-plus,397.4320279
2888,8830,,"California Methane Observation 2022-04-24, 3",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_3,,,,,,-118.230011,33.796087,Plumes,,,California,,,United States,,,,,,,,,CH4T695,CarbonMapper,AVIRIS-NG,4/24/22 18:50,ang20220424t185000-B,https://data.carbonmapper.org/,542.0159203,229.4891396,refinery,storage tank on a refinery,,,,REF000020,33.796087,Y,unknown-plus,542.0159203
2889,8831,,"California Methane Observation 2022-04-24, 4",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_4,,,,,,-118.235812,33.816487,Plumes,,,California,,,United States,,,,,,,,,CH4T696,CarbonMapper,AVIRIS-NG,4/24/22 18:50,ang20220424t185000-C,https://data.carbonmapper.org/,115.668736,47.31401088,refinery,flare stack on a refinery. Additional layer also lists this facility as a powerplant (PWP000046),,,,REF000021,33.816487,Y,unknown-plus,115.668736
2890,8832,,"California Methane Observation 2022-04-24, 5",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_5,,,,,,-118.229953,33.796177,Plumes,,,California,,,United States,,,,,,,,,CH4T697,CarbonMapper,AVIRIS-NG,4/24/22 18:54,ang20220424t185424-A,https://data.carbonmapper.org/,499.5393098,204.2346262,refinery,storage tank on a refinery,,,,REF000020,33.796177,Y,unknown-plus,499.5393098
2891,8833,,"California Methane Observation 2022-04-24, 6",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_6,,,,,,-118.234347,33.788584,Plumes,,,California,,,United States,,,,,,,,,CH4T698,CarbonMapper,AVIRIS-NG,4/24/22 18:54,ang20220424t185424-B,https://data.carbonmapper.org/,373.6248512,188.3544028,power plant; refinery,storage tank and adjacent pipes seem to be the source. Listed as a powerplant (PWP000141) and a refinery (REF000020) in VISTA layers,,,,PWP000141; REF000020,33.788584,Y,unknown-plus,373.6248512
2892,8834,,"California Methane Observation 2022-04-24, 7",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_7,,,,,,-118.430267,33.926423,Plumes,,,California,,,United States,,,,,,,,,CH4T699,CarbonMapper,AVIRIS-NG,4/24/22 19:12,ang20220424t191256-A,https://data.carbonmapper.org/,64.23414128,31.13791202,waste treatment plant,,,,,WWT000068,33.926423,Y,unknown-plus,64.23414128
2893,8835,,"California Methane Observation 2022-04-24, 8",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_8,,,,,,-118.278257,33.805306,Plumes,,,California,,,United States,,,,,,,,,CH4T700,CarbonMapper,AVIRIS-NG,4/24/22 19:40,ang20220424t194033-A,https://data.carbonmapper.org/,124.0754964,57.47370765,waste treatment plant,,,,,WWT000059,33.805306,Y,unknown-plus,124.0754964
2894,8836,,"California Methane Observation 2022-04-24, 9",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_9,,,,,,-118.230055,33.796279,Plumes,,,California,,,United States,,,,,,,,,CH4T701,CarbonMapper,AVIRIS-NG,4/24/22 19:50,ang20220424t195045-A,https://data.carbonmapper.org/,384.5925206,179.8246381,refinery,storage tank in refinery,,,,REF000020,33.796279,Y,unknown-plus,384.5925206
2895,8837,,"California Methane Observation 2022-04-24, 10",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_10,,,,,,-118.235789,33.816532,Plumes,,,California,,,United States,,,,,,,,,CH4T702,CarbonMapper,AVIRIS-NG,4/24/22 19:50,ang20220424t195045-B,https://data.carbonmapper.org/,79.84517255,37.52684924,refinery,,,,,REF000021,33.816532,Y,unknown-plus,79.84517255
2896,8838,,"California Methane Observation 2022-04-24, 11",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_11,,,,,,-118.229959,33.796238,Plumes,,,California,,,United States,,,,,,,,,CH4T703,CarbonMapper,AVIRIS-NG,4/24/22 19:55,ang20220424t195545-A,https://data.carbonmapper.org/,359.6747937,167.0868156,refinery,storage tank in refinery,,,,REF000020,33.796238,Y,unknown-plus,359.6747937
2897,8839,,"California Methane Observation 2022-04-24, 12",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_12,,,,,,-118.430042,33.926404,Plumes,,,California,,,United States,,,,,,,,,CH4T704,CarbonMapper,AVIRIS-NG,4/24/22 20:15,ang20220424t201533-A,https://data.carbonmapper.org/,159.9614908,69.15905647,waste treatment plant,,,,,WWT000068,33.926404,Y,unknown-plus,159.9614908
2898,8840,,"California Methane Observation 2022-04-24, 13",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_13,,,,,,-118.519036,34.335794,Plumes,,,California,,,United States,,,,,,,,,CH4T705,CarbonMapper,AVIRIS-NG,4/24/22 20:25,ang20220424t202503-A,https://data.carbonmapper.org/,2721.372395,987.3584868,power plant; landfill,Powerplant on landfill,,,,PWP000412; LNF000615,34.335794,Y,unknown-plus,2721.372395
2899,8841,,"California Methane Observation 2022-04-24, 14",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_14,,,,,,-118.518964,34.325628,Plumes,,,California,,,United States,,,,,,,,,CH4T706,CarbonMapper,AVIRIS-NG,4/24/22 20:25,ang20220424t202503-C,https://data.carbonmapper.org/,1626.118514,478.8544181,landfill,,,,,LNF000615,34.325628,Y,unknown-plus,1626.118514
2900,8842,,"California Methane Observation 2022-04-24, 15",https://www.gem.wiki/California_Methane_Observation_2022-04-24%2C_15,,,,,,-118.995836,34.403924,Plumes,,,California,,,United States,,,,,,,,,CH4T707,CarbonMapper,AVIRIS-NG,4/24/22 20:32,ang20220424t203219-A,https://data.carbonmapper.org/,514.8495947,142.6826087,landfill,,,,,LNF000638,34.403924,Y,unknown-plus,514.8495947
2901,8843,,"California Methane Observation 2022-05-14, 1",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_1,,,,,,-121.940725,37.458161,Plumes,,,California,,,United States,,,,,,,,,CH4T708,CarbonMapper,AVIRIS-NG,5/14/22 18:12,ang20220514t181218-A,https://data.carbonmapper.org/,3375.362309,905.2015384,landfill,,,,,LNF000438,37.458161,Y,unknown-plus,3375.362309
2902,8844,,"California Methane Observation 2022-05-14, 2",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_2,,,,,,-121.940274,37.45809,Plumes,,,California,,,United States,,,,,,,,,CH4T709,CarbonMapper,AVIRIS-NG,5/14/22 18:21,ang20220514t182158-A,https://data.carbonmapper.org/,3669.39057,1068.296306,landfill,,,,,LNF000438,37.45809,Y,unknown-plus,3669.39057
2903,8845,,"California Methane Observation 2022-05-14, 3",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_3,,,,,,-121.727583,37.759599,Plumes,,,California,,,United States,,,,,,,,,CH4T710,CarbonMapper,AVIRIS-NG,5/14/22 18:29,ang20220514t182953-A,https://data.carbonmapper.org/,72.8820969,24.60878129,landfill,,,,,LNF000675,37.759599,Y,unknown-plus,72.8820969
2904,8846,,"California Methane Observation 2022-05-14, 4",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_4,,,,,,-121.726906,37.75879,Plumes,,,California,,,United States,,,,,,,,,CH4T711,CarbonMapper,AVIRIS-NG,5/14/22 18:39,ang20220514t183955-A,https://data.carbonmapper.org/,240.2173104,89.88886692,landfill,,,,,LNF000675,37.75879,Y,unknown-plus,240.2173104
2905,8847,,"California Methane Observation 2022-05-14, 5",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_5,,,,,,-121.93687,37.993948,Plumes,,,California,,,United States,,,,,,,,,CH4T712,CarbonMapper,AVIRIS-NG,5/14/22 19:02,ang20220514t190216-A,https://data.carbonmapper.org/,488.7871354,88.26767555,landfill,,,,,LNF000332,37.993948,Y,unknown-plus,488.7871354
2906,8848,,"California Methane Observation 2022-05-14, 6",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_6,,,,,,-121.934843,37.997333,Plumes,,,California,,,United States,,,,,,,,,CH4T713,CarbonMapper,AVIRIS-NG,5/14/22 19:02,ang20220514t190216-B,https://data.carbonmapper.org/,356.0968028,128.698837,landfill,,,,,LNF000332,37.997333,Y,unknown-plus,356.0968028
2907,8849,,"California Methane Observation 2022-05-14, 7",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_7,,,,,,-121.938637,37.993923,Plumes,,,California,,,United States,,,,,,,,,CH4T714,CarbonMapper,AVIRIS-NG,5/14/22 19:07,ang20220514t190736-A,https://data.carbonmapper.org/,640.0379464,167.3573574,landfill,,,,,LNF000332,37.993923,Y,unknown-plus,640.0379464
2908,8850,,"California Methane Observation 2022-05-14, 8",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_8,,,,,,-121.936714,37.998189,Plumes,,,California,,,United States,,,,,,,,,CH4T715,CarbonMapper,AVIRIS-NG,5/14/22 19:07,ang20220514t190736-B,https://data.carbonmapper.org/,1553.155303,644.1104291,landfill,,,,,LNF000332,37.998189,Y,unknown-plus,1553.155303
2909,8851,,"California Methane Observation 2022-05-14, 9",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_9,,,,,,-122.408403,37.499975,Plumes,,,California,,,United States,,,,,,,,,CH4T716,CarbonMapper,AVIRIS-NG,5/14/22 19:55,ang20220514t195506-A,https://data.carbonmapper.org/,674.2734901,304.5567515,landfill,,,,,LNF000182,37.499975,Y,unknown-plus,674.2734901
2910,8852,,"California Methane Observation 2022-05-14, 10",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_10,,,,,,-122.408806,37.504692,Plumes,,,California,,,United States,,,,,,,,,CH4T717,CarbonMapper,AVIRIS-NG,5/14/22 19:55,ang20220514t195506-B,https://data.carbonmapper.org/,438.4123065,285.4343655,landfill,,,,,LNF000182,37.504692,Y,unknown-plus,438.4123065
2911,8853,,"California Methane Observation 2022-05-14, 11",https://www.gem.wiki/California_Methane_Observation_2022-05-14%2C_11,,,,,,-122.410349,37.502525,Plumes,,,California,,,United States,,,,,,,,,CH4T718,CarbonMapper,AVIRIS-NG,5/14/22 20:00,ang20220514t200013-A,https://data.carbonmapper.org/,475.3739425,201.5836389,landfill,,,,,LNF000182,37.502525,Y,unknown-plus,475.3739425
2912,8854,,"California Methane Observation 2022-05-20, 1",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_1,,,,,,-119.03859,35.516012,Plumes,,,California,,,United States,,,,,,,,,CH4T719,CarbonMapper,AVIRIS-NG,5/20/22 18:09,ang20220520t180916-A,https://data.carbonmapper.org/,172.164214,42.9463111,,On storage/compressor station adjacent (~100m) to power plant PWP000209,,,,FLD000207,35.516012,Y,unknown-plus,172.164214
2913,8855,,"California Methane Observation 2022-05-20, 2",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_2,,,,,,-119.03649,35.509477,Plumes,,,California,,,United States,,,,,,,,,CH4T720,CarbonMapper,AVIRIS-NG,5/20/22 18:09,ang20220520t180916-B,https://data.carbonmapper.org/,209.603505,42.7202021,,"Over storage tank, 50-100m from a wellpad",,,,LNF000638,35.509477,Y,unknown-plus,209.603505
2914,8856,,"California Methane Observation 2022-05-20, 3",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_3,,,,,,-119.05806,35.4733898,Plumes,,,California,,,United States,,,,,,,,,CH4T721,CarbonMapper,AVIRIS-NG,5/20/22 18:15,ang20220520t181509-A,https://data.carbonmapper.org/,48.7312314,21.1204418,oil and gas facility,Plume origin is over is a storage tank on an OIl and Gas facility,,,,FLD000207,35.4733898,Y,unknown-plus,48.7312314
2915,8857,,"California Methane Observation 2022-05-20, 4",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_4,,,,,,-119.05461,35.4571785,Plumes,,,California,,,United States,,,,,,,,,CH4T722,CarbonMapper,AVIRIS-NG,5/20/22 18:15,ang20220520t181509-B,https://data.carbonmapper.org/,74.200737,40.4355464,oil and gas facility,,,,,FAB001695,35.4571785,Y,unknown-plus,74.200737
2916,8858,,"California Methane Observation 2022-05-20, 5",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_5,,,,,,-119.60304,35.280223,Plumes,,,California,,,United States,,,,,,,,,CH4T723,CarbonMapper,AVIRIS-NG,5/20/22 18:53,ang20220520t185319-A,https://data.carbonmapper.org/,69.7457338,30.9205326,,Source is either underground or from the pipelines visible in the image,,,,FLD000285,35.280223,Y,unknown-plus,69.7457338
2917,8859,,"California Methane Observation 2022-05-20, 6",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_6,,,,,,-119.60072,35.27826,Plumes,,,California,,,United States,,,,,,,,,CH4T724,CarbonMapper,AVIRIS-NG,5/20/22 18:53,ang20220520t185319-B,https://data.carbonmapper.org/,248.769625,49.2486602,,"Plume origin amongst other observations scattered ~10m apart from each other on a wellpad with no visible pumpjack/wellhead, but well data point (API #0402911967) present in center of the wellpad, which is ~150m in diameter. A pipeline runs along the west side of the wellpad",,,,FLD000285,35.27826,Y,unknown-plus,248.769625
2918,8860,,"California Methane Observation 2022-05-20, 7",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_7,,,,,,-119.59412,35.266172,Plumes,,,California,,,United States,,,,,,,,,CH4T725,CarbonMapper,AVIRIS-NG,5/20/22 18:53,ang20220520t185319-C,https://data.carbonmapper.org/,157.892365,62.001433,,"at least 10 well data points within 200m, well datapoint (0402915514) is located ~17 m SW from plume origin.",,,,FLD000285,35.266172,Y,unknown-plus,157.892365
2919,8861,,"California Methane Observation 2022-05-20, 8",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_8,,,,,,-119.58534,35.2595684,Plumes,,,California,,,United States,,,,,,,,,CH4T726,CarbonMapper,AVIRIS-NG,5/20/22 18:53,ang20220520t185319-D,https://data.carbonmapper.org/,67.6894084,24.4400361,,"Two well data points (which are not in imagery) (0403035200), 403048652 within 5-20m of plume origin. Five others within 50-100m. Several pipelines and oil and gas processing infrastructure present in the surrounding area (within 200m)",,,,FLD000285,35.2595684,Y,unknown-plus,67.6894084
2920,8862,,"California Methane Observation 2022-05-20, 9",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_9,,,,,,-119.38915,35.2752559,Plumes,,,California,,,United States,,,,,,,,,CH4T727,CarbonMapper,AVIRIS-NG,5/20/22 19:22,ang20220520t192245-A,https://data.carbonmapper.org/,302.398486,129.164667,,Plume origin located within 6m of a pumpjack with no governament data point. An well datapoint over no imagery (API # 0402958898) present NE of source.,,,,FLD000140,35.2752559,Y,unknown-plus,302.398486
2921,8863,,"California Methane Observation 2022-05-20, 10",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_10,,,,,,-119.51016,35.286338,Plumes,,,California,,,United States,,,,,,,,,CH4T728,CarbonMapper,AVIRIS-NG,5/20/22 19:29,ang20220520t192905-A,https://data.carbonmapper.org/,127.759239,37.6774376,,"On road/perimeter of wellpad, a vertical object (potential flare stack) present ~21m from plume origin",,,,FLD000140,35.286338,Y,unknown-plus,127.759239
2922,8864,,"California Methane Observation 2022-05-20, 11",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_11,,,,,,-119.51221,35.281003,Plumes,,,California,,,United States,,,,,,,,,CH4T729,CarbonMapper,AVIRIS-NG,5/20/22 19:29,ang20220520t192905-B,https://data.carbonmapper.org/,73.6811864,17.6030414,,"On perimeter of wellpad along a road. Plume origin within 3 m of a vertical object, maybe a flare stack (could also be a power line). Several pipelines also present ~9m from plue origin.",,,,FLD000140,35.281003,Y,unknown-plus,73.6811864
2923,8865,,"California Methane Observation 2022-05-20, 12",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_12,,,,,,-119.51223,35.2809864,Plumes,,,California,,,United States,,,,,,,,,CH4T730,CarbonMapper,AVIRIS-NG,5/20/22 19:35,ang20220520t193549-A,https://data.carbonmapper.org/,62.5748363,15.3049921,,"On perimeter of wellpad along a road. Plume origin within 3 m of a vertical object, maybe a flare stack (could also be a power line). Several pipelines also present ~9m from plue origin.",,,,FLD000140,35.2809864,Y,unknown-plus,62.5748363
2924,8866,,"California Methane Observation 2022-05-20, 13",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_13,,,,,,-119.50938,35.2803742,Plumes,,,California,,,United States,,,,,,,,,CH4T731,CarbonMapper,AVIRIS-NG,5/20/22 19:35,ang20220520t193549-B,https://data.carbonmapper.org/,93.6843957,15.1788999,,Plume along road and pipelines <10m away,,,,FLD000140,35.2803742,Y,unknown-plus,93.6843957
2925,8867,,"California Methane Observation 2022-05-20, 14",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_14,,,,,,-119.50984,35.283498,Plumes,,,California,,,United States,,,,,,,,,CH4T732,CarbonMapper,AVIRIS-NG,5/20/22 19:35,ang20220520t193549-C,https://data.carbonmapper.org/,6.59754296,1.47148433,,"Plume in small clearing surrounded by vegetation, between a road and a series of pipelines.",,,,FLD000140,35.283498,Y,unknown-plus,6.59754296
2926,8868,,"California Methane Observation 2022-05-20, 15",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_15,,,,,,-119.51027,35.2862287,Plumes,,,California,,,United States,,,,,,,,,CH4T733,CarbonMapper,AVIRIS-NG,5/20/22 19:35,ang20220520t193549-D,https://data.carbonmapper.org/,56.528467,29.1990232,,On road between two wellpads,,,,FLD000140,35.2862287,Y,unknown-plus,56.528467
2927,8869,,"California Methane Observation 2022-05-20, 16",https://www.gem.wiki/California_Methane_Observation_2022-05-20%2C_16,,,,,,-119.51772,35.2058407,Plumes,,,California,,,United States,,,,,,,,,CH4T734,CarbonMapper,AVIRIS-NG,5/20/22 19:47,ang20220520t194728-A,https://data.carbonmapper.org/,125.899391,33.7999295,,Plume origin on perimter of wellpad above pipeline,,,,FLD000045,35.2058407,Y,unknown-plus,125.899391
