country/area,name-(english),name-(other-language),design-capacity-(ttpa),status,owner,parent,coordinates,coordinate-accuracy,subnational-unit,region,url,total-reserves-(proven-and-probable,total-resource-(inferred,production-2023-(ttpa),production-2022-(ttpa),start-date,lat,lng,scaling_cap
India,Sesa Sterlite Sanquelim Mine,,unknown,operating,Vedanta Ltd [100.0%],Vedanta Ltd [100.0%],"15.555378, 74.011530",exact,Goa,Oceania,https://gem.wiki/Sesa_Sterlite_Sanquelim_Mine,unknown,unknown,unknown,unknown,1956,15.555378,74.01153,unknown
India,Shikha Modi Kharoti Dhaniya Mine,,12,operating,natural person(s) [100.0%],natural person(s) [100.0%],"27.724012, 75.695799",exact,Rajasthan,Oceania,https://gem.wiki/Shikha_Modi_Kharoti_Dhaniya_Mine,186,345,1.45,11.045,2004-12-16 00:00:00,27.724012,75.695799,12.5
India,Shiv Kumar Agarwal Birsinghpur Mine,,1,operating,natural person(s) [100.0%],natural person(s) [100.0%],"24.885889, 81.019142",exact,Madhya Pradesh,Oceania,https://gem.wiki/Shiv_Kumar_Agarwal_Birsinghpur_Mine,unknown,unknown,unknown,unknown,unknown,24.885889,81.019142,1
India,Shree Arya Lakshmi Tavasikonda Mine,,355,operating,Shree Arya Lakshmi Steel Pvt Ltd [100.0%],--,"15.452101, 78.067099",exact,Andhra Pradesh,Oceania,https://gem.wiki/Shree_Arya_Lakshmi_Tavasikonda_Mine,unknown,unknown,unknown,unknown,unknown,15.452101,78.067099,355
India,Shree Gavisiddeshwara Minerals Sandur Mine,,260,operating,Shree Gavisiddeshwara Minerals Pvt Ltd [100.0%],--,"15.034737, 76.631536",exact,Karnataka,Oceania,https://gem.wiki/Shree_Gavisiddeshwara_Minerals_Sandur_Mine,746,unknown,unknown,124,2007-07-03 00:00:00,15.034737,76.631536,260
India,Shrikant Pandey Hrideyanagar Mine,,35,operating,natural person(s) [100.0%],natural person(s) [100.0%],"23.376409, 80.026251",exact,Madhya Pradesh,Oceania,https://gem.wiki/Shrikant_Pandey_Hrideyanagar_Mine,82,unknown,21,26,2014-12-01 00:00:00,23.376409,80.026251,35
India,SKME Ramandurga Mine,,"2,400",operating,Sri Kumaraswamy Mineral Exports Pvt Ltd [100.0%],--,"15.073314, 76.507267",exact,Karnataka,Oceania,https://gem.wiki/SKME_Ramandurga_Mine,"47,722","86,508",2013,1898,1990-03-17 00:00:00,15.073314,76.507267,2400
India,SMIORE Deogiri Mine,,"1,600",operating,Sandur Manganese and Iron Ores Ltd [100.0%],Sandur Manganese and Iron Ores Ltd [100.0%],"14.990704, 76.593219",exact,Karnataka,Oceania,https://gem.wiki/SMIORE_Deogiri_Mine,"89,705","114,000",1599,1566,1954-01-01 00:00:00,14.990704,76.593219,1600
India,SMIORE Ramghad Mine,,32,operating,Sandur Manganese and Iron Ores Ltd [100.0%],Sandur Manganese and Iron Ores Ltd [100.0%],"15.080848, 76.487477",exact,Karnataka,Oceania,https://gem.wiki/SMIORE_Ramghad_Mine,"2,390",unknown,28,4.8,1954-01-01 00:00:00,15.080848,76.487477,32
India,SMM Dudhwa Mine,,200,operating,Shakambhari Maa Minerals [100.0%],--,"28.474666, 75.081538",approximate,Rajasthan,Oceania,https://gem.wiki/SMM_Dudhwa_Mine,"1,718",unknown,0,0,1983-08-01 00:00:00,28.474666,75.081538,200
India,SN Mohanty KJST Mine,,"2,800",operating,SN Mohanty [100.0%],--,"21.876106, 85.186559",exact,Odisha,Oceania,https://gem.wiki/SN_Mohanty_KJST_Mine,"32,753","36,868",2400,1970,1987-03-23 00:00:00,21.876106,85.186559,2800
India,SN Mohanty Nuagaon Mine,,106,operating,SN Mohanty [100.0%],--,"21.902610, 85.215025",exact,Odisha,Oceania,https://gem.wiki/SN_Mohanty_Nuagaon_Mine,671,"1,235",3,7.3,1999-05-12 00:00:00,21.90261,85.215025,106
India,Sree Metaliks Khandbandh Mine,,"1,500",operating,Sree Metaliks Ltd [100.0%],--,"21.961493, 85.376845",exact,Odisha,Oceania,https://gem.wiki/Sree_Metaliks_Khandbandh_Mine,"10,880","17,714",1100,701,2018-03-21 00:00:00,21.961493,85.376845,1500
India,Sri Anjani Pandlimarri Mine,,"1,200",operating,Sri Anjani Mines & Minerals Pvt Ltd [100.0%],--,"14.480641, 78.590759",exact,Andhra Pradesh,Oceania,https://gem.wiki/Sri_Anjani_Pandlimarri_Mine,"1,691","5,453",unknown,unknown,2004-12-15 00:00:00,14.480641,78.590759,1200
India,Sri Padmavathi Veldurthi Mine,,40,operating,natural person(s) [100.0%],natural person(s) [100.0%],"14.140672, 80.003746",approximate,Andhra Pradesh,Oceania,https://gem.wiki/Sri_Padmavathi_Veldurthi_Mine,350,unknown,unknown,0,1986-09-04 00:00:00,14.140672,80.003746,40
India,Suveera Enterprises Haraginadona Mine,,127,operating,Suveera Enterprises LLP [100.0%],--,"15.139771, 76.762693",exact,Karnataka,Oceania,https://gem.wiki/Suveera_Enterprises_Haraginadona_Mine,"3,607",unknown,0,31,2000-07-21 00:00:00,15.139771,76.762693,127
India,Suveera Enterprises Sanjeevarayana Kote Mine,,90,operating,Suveera Enterprises LLP [100.0%],--,"15.045495, 76.925903",exact,Karnataka,Oceania,https://gem.wiki/Suveera_Enterprises_Sanjeevarayana_Kote_Mine,"5,633",unknown,30,30,2001-09-01 00:00:00,15.045495,76.925903,90
India,SV Srinivasalu Jaisingpur Mine,,100,operating,natural person(s) [100.0%],natural person(s) [100.0%],"15.192025, 76.464229",exact,Karnataka,Oceania,https://gem.wiki/SV_Srinivasalu_Jaisingpur_Mine,unknown,unknown,unknown,unknown,1959,15.192025,76.464229,100
India,SWML Bhangaon Mine,,"2,000",operating,South West Mining Ltd [100.0%],JSW Steel Ltd [100.0%],"22.029972, 85.250067",exact,Jharkhand,Oceania,https://gem.wiki/SWML_Bhangaon_Mine,"25,640","76,500",unknown,unknown,unknown,22.029972,85.250067,2000
India,Tarini Deojhar Mine,,153,operating,Tarini Minerals Pvt Ltd [100.0%],--,"22.107654, 85.467609",exact,Odisha,Oceania,https://gem.wiki/Tarini_Deojhar_Mine,"7,590","8,637",76,63,1995-09-14 00:00:00,22.107654,85.467609,153
India,Tata Steel Bamebari Mine,,300,operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"21.906803, 85.428329",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Bamebari_Mine,"2,690","7,320",0,0,1938-05-05 00:00:00,21.906803,85.428329,300
India,Tata Steel Joda East Mine,,"19,500",operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"22.010132, 85.437204",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Joda_East_Mine,"188,520","249,550",12000,11460,1956-04-01 00:00:00,22.010132,85.437204,19500
India,Tata Steel Joda West Mine,,"2,000",operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"22.028505, 85.397262",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Joda_West_Mine,"57,789","76,203",0,0,1932,22.028505,85.397262,2000
India,Tata Steel Katamati Mine,,"13,500",operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"22.119436, 85.486642",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Katamati_Mine,"85,670","124,820",7582,4526,1934,22.119436,85.486642,13500
India,Tata Steel Khondbond Mine,,"11,670",operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"21.930904, 85.381083",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Khondbond_Mine,"129,889","177,100",7523,4801,1933,21.930904,85.381083,11670
India,Tata Steel Noamundi Mine,,"10,000",operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"22.134670, 85.498309",exact,Jharkhand,Oceania,https://gem.wiki/Tata_Steel_Noamundi_Mine,"150,740","157,000",9448,unknown,1925-06-01 00:00:00,22.13467,85.498309,10000
India,Tata Steel Tiring Pahar Mine,,690,operating,Tata Steel Ltd [100.0%],Tata Steel Ltd [100.0%],"21.930605, 85.401295",exact,Odisha,Oceania,https://gem.wiki/Tata_Steel_Tiring_Pahar_Mine,"1,467","5,539",107.5,unknown,1930-03-01 00:00:00,21.930605,85.401295,690
India,TBAPL Haraginadona Mine,,unknown,operating,Tiffins Barytes Asbestos and Paints Ltd [100.0%],--,"15.118205, 76.775692",exact,Karnataka,Oceania,https://gem.wiki/TBAPL_Haraginadona_Mine,unknown,unknown,0,0,1998,15.118205,76.775692,unknown
India,TP Mohanty Naibaga Mine,,588,operating,natural person(s) [100.0%],natural person(s) [100.0%],"21.836959, 85.399016",exact,Odisha,Oceania,https://gem.wiki/TP_Mohanty_Naibaga_Mine,"13,867","15,773",511,512,2011-02-11 00:00:00,21.836959,85.399016,588
India,Tumkur Minerals Sondenahalli Mine,,403,operating,Tumkur Minerals Pvt Ltd [100.0%],VM Salgaocar and Brother Pvt Ltd,"13.359674, 76.698165",exact,Karnataka,Oceania,https://gem.wiki/Tumkur_Minerals_Sondenahalli_Mine,"6,977",unknown,unknown,unknown,1993-11-01 00:00:00,13.359674,76.698165,403
India,Vedanta Ankua Mine,,"5,000",proposed,Vedanta Ltd [100.0%],Vedanta Ltd [100.0%],"22.296901, 85.303421",approximate,Jharkhand,Oceania,https://gem.wiki/Vedanta_Ankua_Mine,"24,200","186,680",,,unknown,22.296901,85.303421,5000
India,Vedanta Bicholim Mine,,"3,000",operating,Vedanta Ltd [100.0%],Vedanta Ltd [100.0%],"15.605424, 73.916491",exact,Goa,Oceania,https://gem.wiki/Vedanta_Bicholim_Mine,unknown,"84,743",0,0,unknown,15.605424,73.916491,3000
India,Vedanta Sesa Kodli Mine,,"3,100",operating,Vedanta Ltd [100.0%],Vedanta Ltd [100.0%],"15.342999, 74.134102",exact,Goa,Oceania,https://gem.wiki/Vedanta_Sesa_Kodli_Mine,"12,521","16,870",unknown,unknown,1973-01-01 00:00:00,15.342999,74.134102,3100
India,Vendanta A Narrain Mine,,"5,890",operating,Vedanta Ltd [100.0%],Vedanta Ltd [100.0%],"14.224704, 76.207168",exact,Karnataka,Oceania,https://gem.wiki/Vendanta_A_Narrain_Mine,"115,640","133,220",5890,5600,1955-10-03 00:00:00,14.224704,76.207168,5890
India,VESCO Dharmapuri Mine,,"1,400",operating,Veerabhadrappa Sangappa & Co [100.0%],--,"15.093942, 76.483673",exact,Karnataka,Oceania,https://gem.wiki/VESCO_Dharmapuri_Mine,"7,976",unknown,460,0,1995-01-01 00:00:00,15.093942,76.483673,1400
India,VESCO Ramanmalai Mine,,"1,100",operating,Veerabhadrappa Sangappa & Co [100.0%],--,"15.089822, 76.485743",exact,Karnataka,Oceania,https://gem.wiki/VESCO_Ramanmalai_Mine,"32,009",unknown,1100,1076.4,2002-08-19 00:00:00,15.089822,76.485743,1100
India,VG Quenim Sonshi Mine,,200,operating,V.G. Quenim Mining Pvt Ltd [100.0%],--,"15.534946, 74.041316",exact,Goa,Oceania,https://gem.wiki/VG_Quenim_Sonshi_Mine,"2,594","7,303",unknown,unknown,unknown,15.534946,74.041316,200
India,VGMPL Belagal Mine,,275,operating,Vibhuti Gudda Minerals Pvt Ltd [100.0%],--,"15.097047, 76.812368",exact,Karnataka,Oceania,https://gem.wiki/VGMPL_Belagal_Mine,"22,340","52,722",unknown,unknown,1954,15.097047,76.812368,275
India,VMS Velguem/Surla Mine,,"1,350",operating,VM Salgaocar and Brother Pvt Ltd [100.0%],--,"15.495227, 74.047044",approximate,Goa,Oceania,https://gem.wiki/VMS_Velguem/Surla_Mine,"19,720",unknown,unknown,unknown,1999-05-24 00:00:00,15.495227,74.047044,1350
India,VNK Menon Ramgad Mine,,100,operating,VNK Menon Minerals Pvt Ltd [100.0%],--,"15.068018, 76.512889",exact,Karnataka,Oceania,https://gem.wiki/VNK_Menon_Ramgad_Mine,"2,101","3,464",100,98,unknown,15.068018,76.512889,100
India,YSPL Kolmong Mine,,40,operating,Yazdani Steel and Power Ltd [100.0%],Serajuddin & Co,"21.945587, 85.310589",exact,Odisha,Oceania,https://gem.wiki/YSPL_Kolmong_Mine,"1,258","1,398",unknown,33,unknown,21.945587,85.310589,40
India,ZTC Dharmapur Mine,,300,operating,Zeenath Transport Co [100.0%],--,"15.146178, 76.455553",exact,Karnataka,Oceania,https://gem.wiki/ZTC_Dharmapur_Mine,"6,300","12,207",118,80,1979,15.146178,76.455553,300
India,ZTC Ramgad Mine,,480,operating,Zeenath Transport Co [100.0%],--,"15.083492, 76.495439",exact,Karnataka,Oceania,https://gem.wiki/ZTC_Ramgad_Mine,"5,058",unknown,480,469.7,2008-01-01 00:00:00,15.083492,76.495439,480
Indonesia,Earthstone Nalo Baru Mine,,"3,000",unknown,PT Earthstone Resources [50.0%]; GJR Group [50.0%],--,"-2.013940, 102.069156",exact,Jambi,Oceania,https://gem.wiki/Earthstone_Nalo_Baru_Mine,unknown,"100,000",unknown,unknown,2008,-2.01394,102.069156,3000
Indonesia,Kulon Progo Iron Sand Mine,,500,operating,PT Jogja Magasa Mining [100.0%],--,"-7.645085, 110.026908",approximate,Yogyakarta,Oceania,https://gem.wiki/Kulon_Progo_Iron_Sand_Mine,"33,600","300,000",unknown,unknown,2007,-7.645085,110.026908,500
Indonesia,PT Arosuka Mandiri Solok Mine,,"3,628",mothballed,PT Arosuka Mandiri [100.0%],--,"-0.914552, 100.743648",approximate,West Sumatra,Oceania,https://gem.wiki/PT_Arosuka_Mandiri_Solok_Mine,unknown,"9,091",,,2005,-0.914552,100.743648,3628
Indonesia,PT Dharmapower Bersama Solok Mine,,unknown,operating,PT Dharmapower Bersama [100.0%],--,"-0.914563, 100.743627",approximate,West Sumatra,Oceania,https://gem.wiki/PT_Dharmapower_Bersama_Solok_Mine,unknown,"26,416",unknown,unknown,2011,-0.914563,100.743627,unknown
Indonesia,PT Gamindra Mitra Kesuma West Pasaman Mine,,560,operating,PT Gamindra Mitra Kesuma [100.0%],--,"0.236595, 99.627639",approximate,West Sumatra,Oceania,https://gem.wiki/PT_Gamindra_Mitra_Kesuma_West_Pasaman_Mine,unknown,unknown,unknown,unknown,2013,0.236595,99.627639,560.649
Indonesia,PT Karya Usaha Aneka Tambang Solok Mine,,"1,700",operating,PT Karya Usaha Aneka Tambang [100.0%],--,"-0.875451, 100.678977",approximate,West Sumatra,Oceania,https://gem.wiki/PT_Karya_Usaha_Aneka_Tambang_Solok_Mine,unknown,524,unknown,unknown,2011,-0.875451,100.678977,1700
Iran,Bafq Mining Mishdovan Mine,,750,operating,Bafq Mining Co [100.0%],--,"31.840922, 55.515748",exact,Yazd,Africa,https://gem.wiki/Bafq_Mining_Mishdovan_Mine,"8,577","11,754",473,unknown,2008,31.840922,55.515748,750
Iran,Bafq Mining Northern Anomaly Mine,,"4,000",operating,Bafq Mining Co [100.0%],--,"31.774777, 55.426725",exact,Yazd,Africa,https://gem.wiki/Bafq_Mining_Northern_Anomaly_Mine,unknown,"280,000",unknown,unknown,2017,31.774777,55.426725,4000
Iran,Chadormalu Mine,,"16,000",operating,Chadormalu Mining & Industrial Co [100.0%],Chadormalu Mining & Industrial Co [100.0%],"32.297578,55.522161",exact,Yazd,Africa,https://gem.wiki/Chadormalu_Mine,"320,000","400,000",12000,unknown,1999-04-01 00:00:00,32.297578,55.522161,16000
Iran,Choghart Mine,,"3,250",operating,Iran Central Iron Ore Co [100.0%],--,"31.699825, 55.470803",exact,Yazd,Africa,https://gem.wiki/Choghart_Mine,unknown,unknown,3200,unknown,1970,31.699825,55.470803,3250
Iran,Gol Gohar Mine,,"14,000",operating,Gol-e-Gohar Iron Ore Co [100.0%],Gol-e-Gohar Iron Ore Co [100.0%],"29.100228, 55.308044",exact,Kerman,Africa,https://gem.wiki/Gol_Gohar_Mine,unknown,"650,000",14000,14000,1969,29.100228,55.308044,14000
Iran,IMPASCO Jalal Abad Mine,,"6,000",operating,Iranian Minerals Production and Supply Co [100.0%],Iranian Mines & Mining Industries Development & Renovation Organization,"31.012703,56.425347",exact,Kerman,Africa,https://gem.wiki/IMPASCO_Jalal_Abad_Mine,unknown,"200,000",unknown,unknown,unknown,31.012703,56.425347,6000
Iran,Kimia Maaden Sepahan Mine,,800,operating,Kimia Maaden Sepahan Co [100.0%],--,"36.338457,47.537263",exact,Kurdistan,Africa,https://gem.wiki/Kimia_Maaden_Sepahan_Mine,unknown,unknown,unknown,unknown,unknown,36.338457,47.537263,800
Iran,NISCO Sangan Mine,,"2,600",operating,National Iranian Steel Co [100.0%],Iranian Mines & Mining Industries Development & Renovation Organization [100.0%],"34.471045, 60.446317",exact,Razavi Khorasan,Africa,https://gem.wiki/NISCO_Sangan_Mine,unknown,"1,200,000",1538,unknown,2017,34.471045,60.446317,2600
Iran,Sabanour Baba Ali Mine,,"1,333",operating,Sabanour Mining and Industrial Development Co [100.0%],--,"34.935234, 48.178929",exact,Hamadan,Africa,https://gem.wiki/Sabanour_Baba_Ali_Mine,unknown,"6,000",unknown,unknown,1991,34.935234,48.178929,1333.3333333333333
Iran,Sabanour Gulali Mine,,"1,333",operating,Sabanour Mining and Industrial Development Co [100.0%],--,"34.991567,47.911152",exact,Kurdistan,Africa,https://gem.wiki/Sabanour_Gulali_Mine,unknown,"10,000",unknown,unknown,1993,34.991567,47.911152,1333.3333333333333
Iran,Sabanour Shahrak Mine,,"1,333",operating,Sabanour Mining and Industrial Development Co [100.0%],--,"36.374534,47.546894",exact,Kurdistan,Africa,https://gem.wiki/Sabanour_Shahrak_Mine,unknown,"40,000",unknown,unknown,2013,36.374534,47.546894,1333.3333333333333
Iran,West Alborz Steel Co Zaker Mine,,15,operating,Azar Sang Rastegar Co [100.0%],West Alborz Steel Co,"36.654101, 48.750307",exact,Zanjan,Africa,https://gem.wiki/West_Alborz_Steel_Co_Zaker_Mine,unknown,unknown,unknown,unknown,2015,36.654101,48.750307,15
Kazakhstan,Orken Atansor Mine,,"1,700",operating,Orken LLP [100.0%],Qazaqstan Steel Group LLP,"52.708086, 71.51339",exact,Akmola,Asia,https://gem.wiki/Orken_Atansor_Mine,"36,666","389,666",unknown,unknown,1932,52.708086,71.51339,1700
Kazakhstan,Orken Atasu Mine,,"2,200",operating,Orken LLP [100.0%],Qazaqstan Steel Group LLP,"48.02664,70.799279",approximate,Karaganda,Asia,https://gem.wiki/Orken_Atasu_Mine,"2,000","40,000",unknown,unknown,1956,48.02664,70.799279,2200
Kazakhstan,Orken Kentobe Mine,,"2,100",operating,Orken LLP [100.0%],Qazaqstan Steel Group LLP,"49.408284, 76.106044",exact,Karaganda,Asia,https://gem.wiki/Orken_Kentobe_Mine,"36,666","389,666",unknown,unknown,1983,49.408284,76.106044,2100
Kazakhstan,Orken Lisakovskoe Mine,,"1,000",operating,Orken LLP [100.0%],Qazaqstan Steel Group LLP,"52.51630, 62.445195",exact,Kostanay,Asia,https://gem.wiki/Orken_Lisakovskoe_Mine,"36,666","710,666",unknown,unknown,unknown,52.5163,62.445195,1000
