Date Last Researched,Research Status,Researcher,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Capacity [ref],Status,Status [ref],Reactor Type,Reactor Type [ref],Model,Model [ref],Construction Start Date,Construction Start Date [ref],First Criticality Date,First Criticality Date [ref],First Grid Connection,First Grid Connection [ref],Commercial Operation Date,Commercial Operation Date [ref],Retirement Date,Retirement Date [ref],Planned Retirement,Cancellation Year,Cancellation Year [ref],Owner,Owner [ref],Owner Name in Local Language / Script,Operator,Operator [ref],Operator Name in Local Language / Script,Reference Net Capacity (MW),Reference Net Capacity (MW) [ref],Design Net Capacity (MW),Design Net Capacity (MW) [ref],Thermal Capacity (MWt),Thermal Capacity (MWt) [ref],Employment Notes,Employment Notes [ref],Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,Location [ref],WEPP location ID,WEPP unit ID,Other IDs (location),Other IDs (unit),Internal Notes,GEM location ID,GEM unit ID,Wiki URL
2024-05-07,no changes,Ye Huang,China,Taipingling nuclear power plant,3-6,太平岭核电站,Huizhou nuclear power plant,1150.0,https://pdf.dfcfw.com/pdf/H3_AP201803091101386344_1.pdf?1601214432000.pdf,announced,https://www.mee.gov.cn/ywdt/gsgg/gongshi/wqgs_1/202112/W020220111413721601666.pdf,pressurized water reactor,https://www.mee.gov.cn/ywdt/gsgg/gongshi/wqgs_1/202112/W020220111413721601666.pdf,HPR-1000,https://www.163.com/dy/article/IQQRMRPB0514R9KQ.html,,,,,,,,,,,,,,China General Nuclear Power Group Co Ltd [100%],https://www.qcc.com/firm/702b730a9c2247b3641dc4183aef871b.html,中国广核集团有限公司,CGN Huizhou Nuclear Power CO LTD,https://www.mee.gov.cn/xxgk2018/xxgk/xxgk11/201912/t20191230_753380.html,中广核惠州核电有限公司,,,,,,,,,22.6943850,114.9845220,exact,Huangbu,Huidong,Huizhou,Guangdong,Eastern Asia,Asia,https://www.mee.gov.cn/ywdt/gsgg/gongshi/wqgs_1/202112/W020220111413721601666.pdf,1128869,1317244,,,,L100000500357,G100000500981,https://www.gem.wiki/Taipingling_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taishan nuclear power plant,1-1,台山核电站,,1750.0,https://www.reuters.com/article/idCNnCN080186320091221,operating,https://www.reuters.com/article/%E5%B9%BF%E4%B8%9C%E5%8F%B0%E5%B1%B1%E6%A0%B8%E7%94%B5%E5%8E%821%E5%8F%B7%E6%9C%BA%E7%BB%84%E5%86%B3%E5%AE%9A%E5%81%9C%E6%9C%BA%E6%A3%80%E4%BF%AE%EF%BC%8C%E6%9F%A5%E6%89%BE%E7%87%83%E6%96%99%E7%A0%B4%E6%8D%9F%E5%8E%9F%E5%9B%A0-idCNL4S2P804D,pressurized water reactor,https://www.reuters.com/article/idCNnCN080186320091221,EPR-1750,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,2009,https://news.bjx.com.cn/html/20190907/1005630.shtml,2018-06-06,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,2018-06-29,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,2018-12-13,https://news.bjx.com.cn/html/20190907/1005630.shtml,,,,,,Taishan Nuclear Power Industry Investment CO LTD [100%],https://www.qcc.com/firm/7fdf97e24a48c8e27aed058ddd0f22f7.html,台山核电产业投资有限公司,Taishan Nuclear Power Joint Venture CO LTD,https://www.mee.gov.cn/gkml/zj/haq/200910/t20091022_173113.htm,台山核电合营有限公司,1660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,1660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,4590,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=918,,,21.9183220,112.9817930,exact,Chixi,Taishan City,Jiangmen,Guangdong,Eastern Asia,Asia,http://news.cjn.cn/gn/200808/t737487.htm,1071380,1207378,,,,L100000500298,G100000500726,https://www.gem.wiki/Taishan_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taishan nuclear power plant,1-2,台山核电站,,1750.0,https://www.reuters.com/article/idCNnCN080186320091221,operating,https://www.reuters.com/article/%E5%B9%BF%E4%B8%9C%E5%8F%B0%E5%B1%B1%E6%A0%B8%E7%94%B5%E5%8E%821%E5%8F%B7%E6%9C%BA%E7%BB%84%E5%86%B3%E5%AE%9A%E5%81%9C%E6%9C%BA%E6%A3%80%E4%BF%AE%EF%BC%8C%E6%9F%A5%E6%89%BE%E7%87%83%E6%96%99%E7%A0%B4%E6%8D%9F%E5%8E%9F%E5%9B%A0-idCNL4S2P804D,pressurized water reactor,https://www.reuters.com/article/idCNnCN080186320091221,EPR-1750,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,2010,https://www.chinanews.com.cn/ny/news/2010/04-16/2229419.shtml,2019-05-28,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,2019-06-23,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,2019-09-07,https://news.bjx.com.cn/html/20190907/1005630.shtml,,,,,,Taishan Nuclear Power Industry Investment CO LTD [100%],https://www.qcc.com/firm/7fdf97e24a48c8e27aed058ddd0f22f7.html,台山核电产业投资有限公司,Taishan Nuclear Power Joint Venture CO LTD,https://www.mee.gov.cn/gkml/zj/haq/200910/t20091022_173113.htm,台山核电合营有限公司,1660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,1660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,4590,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=919,,,21.9183220,112.9817930,exact,Chixi,Taishan City,Jiangmen,Guangdong,Eastern Asia,Asia,http://news.cjn.cn/gn/200808/t737487.htm,1071380,1207379,,,,L100000500298,G100000500725,https://www.gem.wiki/Taishan_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taishan nuclear power plant,2-3,台山核电站,,1150.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,announced,https://sqzc.gd.gov.cn/rdzt/yga/tt/content/post_3084598.html,pressurized water reactor,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,HPR-1000,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,,,,,,,,,,,,,,Taishan Nuclear Power Industry Investment CO LTD [100%],https://www.qcc.com/firm/7fdf97e24a48c8e27aed058ddd0f22f7.html,台山核电产业投资有限公司,Taishan Nuclear Power Joint Venture CO LTD,https://web.archive.org/web/20150417065920/http://www.tnpjvc.com.cn/n1627/n1628/index.html,台山核电合营有限公司,,,,,,,,,21.9183220,112.9817930,exact,Chixi,Taishan City,Jiangmen,Guangdong,Eastern Asia,Asia,http://news.cjn.cn/gn/200808/t737487.htm,1071380,,,,,L100000500298,G100000501118,https://www.gem.wiki/Taishan_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taishan nuclear power plant,2-4,台山核电站,,1150.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,announced,https://sqzc.gd.gov.cn/rdzt/yga/tt/content/post_3084598.html,pressurized water reactor,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,HPR-1000,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,,,,,,,,,,,,,,Taishan Nuclear Power Industry Investment CO LTD [100%],https://www.qcc.com/firm/7fdf97e24a48c8e27aed058ddd0f22f7.html,台山核电产业投资有限公司,Taishan Nuclear Power Joint Venture CO LTD,https://web.archive.org/web/20150417065920/http://www.tnpjvc.com.cn/n1627/n1628/index.html,台山核电合营有限公司,,,,,,,,,21.9183220,112.9817930,exact,Chixi,Taishan City,Jiangmen,Guangdong,Eastern Asia,Asia,http://news.cjn.cn/gn/200808/t737487.htm,1071380,,,,,L100000500298,G100000501119,https://www.gem.wiki/Taishan_nuclear_power_plant
2024-05-16,no changes,Vanessa Levy,Japan,Takahama nuclear power plant,1,,,826.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,operating,https://www.world-nuclear-news.org/Articles/Eleventh-Japanese-reactor-resumes-operation,pressurized water reactor,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,M (3-loop),https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,1970-04-25,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,1974-03-14,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,1974-03-27,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,1974-11-14,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,,,,,,Kansai Electric Power CO [100%],https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,,Kansai Electric Power CO,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,,780,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,780,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,2440,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=388,,,35.5223000,135.5036000,exact,,Ooi County,,,Eastern Asia,Asia,https://goo.gl/maps/5XQieUmDCNf5q1df7,1020472,1151181,World Resources Institute: WRI1000683,,"Phase 1: Auto-scrape; operation expected to resume in Q3 or Q4 2023

Phase 2: Auto-scrape; operation resumed 9/20/2023

Phase 3: Auto-scrape

Phase 4: Auto-scrape",L100000500147,G100000500358,https://www.gem.wiki/Takahama_nuclear_power_plant
2024-05-16,no changes,Vanessa Levy,Japan,Takahama nuclear power plant,2,,,826.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,operating,https://www.powermag.com/12-nuclear-reactors-operating-in-japan-after-takahama-unit-2-restart/,pressurized water reactor,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,M (3-loop),https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,1971-03-09,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,1974-12-20,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,1975-01-17,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,1975-11-14,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,,,,,,Kansai Electric Power CO [100%],https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,,Kansai Electric Power CO,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,,780,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,780,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,2440,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=337,,,35.5223000,135.5036000,exact,,Ooi County,,,Eastern Asia,Asia,https://goo.gl/maps/5XQieUmDCNf5q1df7,1020472,1151182,World Resources Institute: WRI1000683,,"Phase 1: Auto-scrape; operation expected to resume in Q3 or Q4 2023

Phase 2: Auto-scrape; operation resumed 9/20/2023

Phase 3: Auto-scrape

Phase 4: Auto-scrape",L100000500147,G100000500359,https://www.gem.wiki/Takahama_nuclear_power_plant
2024-05-16,no changes,Vanessa Levy,Japan,Takahama nuclear power plant,3,,,870.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,operating,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,pressurized water reactor,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,M (3-loop),https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,1980-12-12,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,1984-04-17,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,1984-05-09,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,1985-01-17,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,,,,,,Kansai Electric Power CO [100%],https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,,Kansai Electric Power CO,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,,830,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,830,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,2660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=354,,,35.5223000,135.5036000,exact,,Ooi County,,,Eastern Asia,Asia,https://goo.gl/maps/5XQieUmDCNf5q1df7,1020472,1151183,World Resources Institute: WRI1000683,,"Phase 1: Auto-scrape; operation expected to resume in Q3 or Q4 2023

Phase 2: Auto-scrape; operation resumed 9/20/2023

Phase 3: Auto-scrape

Phase 4: Auto-scrape",L100000500147,G100000500332,https://www.gem.wiki/Takahama_nuclear_power_plant
2024-05-16,no changes,Vanessa Levy,Japan,Takahama nuclear power plant,4,,,870.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,operating,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,pressurized water reactor,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,M (3-loop),https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,1981-03-19,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,1984-10-11,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,1984-11-01,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,1985-06-05,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,,,,,,Kansai Electric Power CO [100%],https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,,Kansai Electric Power CO,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,,830,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,830,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,2660,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=356,,,35.5223000,135.5036000,exact,,Ooi County,,,Eastern Asia,Asia,https://goo.gl/maps/5XQieUmDCNf5q1df7,1020472,1151184,World Resources Institute: WRI1000683,,"Phase 1: Auto-scrape; operation expected to resume in Q3 or Q4 2023

Phase 2: Auto-scrape; operation resumed 9/20/2023

Phase 3: Auto-scrape

Phase 4: Auto-scrape",L100000500147,G100000500333,https://www.gem.wiki/Takahama_nuclear_power_plant
2024-05-20,updated,Janna Smith,Kenya,Tana River nuclear power plant,1,,Sh785bn Nuclear Power Plant,1000.0,https://www.bloomberg.com/news/articles/2021-11-17/kenya-delays-5-billion-nuclear-power-dream-by-decade-on-demand,pre-construction,https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,unknown,,unknown,,,,,,,,2027,https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,,,,,,Nuclear Power And Energy Agency [100%],https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,,,,,,,,,,,,,-2.5750000,40.3567000,approximate,,Kwale,,,Sub-Saharan Africa,Africa,https://globalflowcontrol.com/newsroom/kenya-eyes-2027-kickoff-for-sh785bn-nuclear-power-plant/,1134543,1307156,,,Phase 1: There are more potential Kenyan sites for nuclear development; target 2030s; not enough info yet for tracker,L100000500368,G100000501009,https://www.gem.wiki/Tana_River_nuclear_power_plant
2024-05-20,added,Janna Smith,Kenya,Tana River nuclear power plant,2,,Sh785bn Nuclear Power Plant,3000.0,https://www.bloomberg.com/news/articles/2021-11-17/kenya-delays-5-billion-nuclear-power-dream-by-decade-on-demand,pre-construction,https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,unknown,,unknown,,,,,,,,2035,https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,,,,,,Nuclear Power And Energy Agency [100%],https://www.constructionkenya.com/8303/kenya-nuclear-power-project/,,,,,,,,,,,,,-2.5750000,40.3567000,approximate,,Kwale,,,Sub-Saharan Africa,Africa,https://globalflowcontrol.com/newsroom/kenya-eyes-2027-kickoff-for-sh785bn-nuclear-power-plant/,1134543,,,,Phase 1: There are more potential Kenyan sites for nuclear development; target 2030s; not enough info yet for tracker,L100000500368,G100001017765,https://www.gem.wiki/Tana_River_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taohuajiang nuclear power plant,1,桃花江核电站,桃江核电站,1250.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,cancelled - inferred 4 y,,pressurized water reactor,http://xincanshu14.test.upcdn.net/zixun/31185.html,AP-1000,http://www.taojiang.gov.cn/25125/26117/content_976265.html,,,,,,,,,,,,2021,http://paper.people.com.cn/zgnyb/html/2021-03/29/content_2040922.htm,China National Nuclear Power CO LTD [100%],https://www.qcc.com/firm/2a35f38a8ff8f6606027793556729532.html,中国核能电力股份有限公司,Hunan Taohuajiang Nuclear Power CO LTD,https://www.cnnpn.cn/tag/385.html,湖南桃花江核电有限公司,,,,,,,,,28.5564000,111.9928000,approximate,Zhanxi,Taojiang,Yiyang,Hunan,Eastern Asia,Asia,http://www.taojiang.gov.cn/24968/24974/content_924939.html,1078813,1220771,,,"Phase 1: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 2: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 3: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 4: JB: inland plant, not included in 2021's 14th Five Year Plan",L100000500318,G100000500819,https://www.gem.wiki/Taohuajiang_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taohuajiang nuclear power plant,2,桃花江核电站,桃江核电站,1250.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,cancelled - inferred 4 y,,pressurized water reactor,http://xincanshu14.test.upcdn.net/zixun/31185.html,AP-1000,http://www.taojiang.gov.cn/25125/26117/content_976265.html,,,,,,,,,,,,2021,http://paper.people.com.cn/zgnyb/html/2021-03/29/content_2040922.htm,China National Nuclear Power CO LTD [100%],https://www.qcc.com/firm/2a35f38a8ff8f6606027793556729532.html,中国核能电力股份有限公司,Hunan Taohuajiang Nuclear Power CO LTD,https://www.cnnpn.cn/tag/385.html,湖南桃花江核电有限公司,,,,,,,,,28.5564000,111.9928000,approximate,Zhanxi,Taojiang,Yiyang,Hunan,Eastern Asia,Asia,http://www.taojiang.gov.cn/24968/24974/content_924939.html,1078813,1220772,,,"Phase 1: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 2: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 3: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 4: JB: inland plant, not included in 2021's 14th Five Year Plan",L100000500318,G100000500820,https://www.gem.wiki/Taohuajiang_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taohuajiang nuclear power plant,3,桃花江核电站,桃江核电站,1250.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,cancelled - inferred 4 y,,pressurized water reactor,http://xincanshu14.test.upcdn.net/zixun/31185.html,AP-1000,http://www.taojiang.gov.cn/25125/26117/content_976265.html,,,,,,,,,,,,2021,http://paper.people.com.cn/zgnyb/html/2021-03/29/content_2040922.htm,China National Nuclear Power CO LTD [100%],https://www.qcc.com/firm/2a35f38a8ff8f6606027793556729532.html,中国核能电力股份有限公司,Hunan Taohuajiang Nuclear Power CO LTD,https://www.cnnpn.cn/tag/385.html,湖南桃花江核电有限公司,,,,,,,,,28.5564000,111.9928000,approximate,Zhanxi,Taojiang,Yiyang,Hunan,Eastern Asia,Asia,http://www.taojiang.gov.cn/24968/24974/content_924939.html,1078813,1220773,,,"Phase 1: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 2: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 3: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 4: JB: inland plant, not included in 2021's 14th Five Year Plan",L100000500318,G100000500821,https://www.gem.wiki/Taohuajiang_nuclear_power_plant
2024-05-08,no changes,Ye Huang,China,Taohuajiang nuclear power plant,4,桃花江核电站,桃江核电站,1250.0,https://world-nuclear.org/information-library/country-profiles/countries-a-f/china-nuclear-power.aspx,cancelled - inferred 4 y,,pressurized water reactor,http://xincanshu14.test.upcdn.net/zixun/31185.html,AP-1000,http://www.taojiang.gov.cn/25125/26117/content_976265.html,,,,,,,,,,,,2021,http://paper.people.com.cn/zgnyb/html/2021-03/29/content_2040922.htm,China National Nuclear Power CO LTD [100%],https://www.qcc.com/firm/2a35f38a8ff8f6606027793556729532.html,中国核能电力股份有限公司,Hunan Taohuajiang Nuclear Power CO LTD,https://www.cnnpn.cn/tag/385.html,湖南桃花江核电有限公司,,,,,,,,,28.5564000,111.9928000,approximate,Zhanxi,Taojiang,Yiyang,Hunan,Eastern Asia,Asia,http://www.taojiang.gov.cn/24968/24974/content_924939.html,1078813,1220774,,,"Phase 1: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 2: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 3: JB: inland plant, not included in 2021's 14th Five Year Plan

Phase 4: JB: inland plant, not included in 2021's 14th Five Year Plan",L100000500318,G100000500822,https://www.gem.wiki/Taohuajiang_nuclear_power_plant
